dataset,image_id,relative_path,filename,label_name,official_split,image_height,image_width,channels,file_size,sha256,corrupt,source,original_dataset_identifier,label_id,fold
MT,MT::exp1_num_283203,MT_Free/Imgs/exp1_num_283203.jpg,exp1_num_283203.jpg,Free,none,283,246,1,20538,f766ad8f7205c5fe8694230b6236a538a63014b430a9357fc6bb2087902c5a82,False,MagneticTile,exp1_num_283203,4,-99
MT,MT::exp1_num_28341,MT_Uneven/Imgs/exp1_num_28341.jpg,exp1_num_28341.jpg,Uneven,none,333,522,1,45341,17ea07b048f3747be556e5a7ef266f8349039ca31e03e00cf3d5dfd518baf78e,False,MagneticTile,exp1_num_28341,5,-99
MT,MT::exp1_num_284482,MT_Break/Imgs/exp1_num_284482.jpg,exp1_num_284482.jpg,Break,none,367,253,1,28119,0882d513fe9cf7041c2322623308503413083cea927b51138b67f85bee806736,False,MagneticTile,exp1_num_284482,1,-99
MT,MT::exp1_num_284841,MT_Free/Imgs/exp1_num_284841.jpg,exp1_num_284841.jpg,Free,none,353,247,1,23742,d07fd5f3819dcd7673d5d2b1ea62c31cfcfb69e90329f6d479cc4060c542e777,False,MagneticTile,exp1_num_284841,4,-99
MT,MT::exp1_num_286232,MT_Free/Imgs/exp1_num_286232.jpg,exp1_num_286232.jpg,Free,none,343,283,1,27109,9b0ef174e593bb4e1d372478ed79f9b22deaf0178273473a9e6ced51fb57eacb,False,MagneticTile,exp1_num_286232,4,-99
MT,MT::exp1_num_289590,MT_Free/Imgs/exp1_num_289590.jpg,exp1_num_289590.jpg,Free,none,337,304,1,27564,2e13ee7edf2fc588161ce2ed40b2bca671c8cdbc17b9565aab809349fd75f1b1,False,MagneticTile,exp1_num_289590,4,-99
MT,MT::exp1_num_290047,MT_Free/Imgs/exp1_num_290047.jpg,exp1_num_290047.jpg,Free,none,343,309,1,32041,7e981ea8db54d6e8ff0c983e807997e699fe76142a48967c7c1da2b651c01cdd,False,MagneticTile,exp1_num_290047,4,-99
MT,MT::exp1_num_290998,MT_Blowhole/Imgs/exp1_num_290998.jpg,exp1_num_290998.jpg,Blowhole,none,352,289,1,32878,b4019c3e19a848d2c12f7de37d93409a55937ac51a41cf67ebb89822feb7dbfd,False,MagneticTile,exp1_num_290998,0,-99
MT,MT::exp1_num_292087,MT_Free/Imgs/exp1_num_292087.jpg,exp1_num_292087.jpg,Free,none,328,289,1,29714,9c0eb606f1aa560341acc9f856b35721c961ae733aa58e8000d0b27ca4756a98,False,MagneticTile,exp1_num_292087,4,-99
MT,MT::exp1_num_293254,MT_Free/Imgs/exp1_num_293254.jpg,exp1_num_293254.jpg,Free,none,323,292,1,25082,3f3d652200b152ae3d7c4c3e802d74c59e4e9ec1b7c540b02207c93795f05aad,False,MagneticTile,exp1_num_293254,4,-99
MT,MT::exp1_num_293709,MT_Free/Imgs/exp1_num_293709.jpg,exp1_num_293709.jpg,Free,none,332,296,1,28154,6d5a02dca74242e174b6e4e3433f033e7546072c501297ca9c1f1349ef2dccb0,False,MagneticTile,exp1_num_293709,4,-99
MT,MT::exp1_num_29469,MT_Free/Imgs/exp1_num_29469.jpg,exp1_num_29469.jpg,Free,none,320,525,1,39538,8d909231b417e4f682256a1011ee882e6d5f868f67edf6570d6cde697a8ea851,False,MagneticTile,exp1_num_29469,4,-99
MT,MT::exp1_num_296631,MT_Free/Imgs/exp1_num_296631.jpg,exp1_num_296631.jpg,Free,none,350,308,1,29751,a32ef808ab9179b4abe703af43e5d737df8772de98e88d81767ba48664734b66,False,MagneticTile,exp1_num_296631,4,-99
MT,MT::exp1_num_297276,MT_Free/Imgs/exp1_num_297276.jpg,exp1_num_297276.jpg,Free,none,345,311,1,31899,fe811674a4409c7d2feb034cb33bd9bf4d15c6937b8814cdcea62991706b2eb8,False,MagneticTile,exp1_num_297276,4,-99
MT,MT::exp1_num_297464,MT_Blowhole/Imgs/exp1_num_297464.jpg,exp1_num_297464.jpg,Blowhole,none,270,213,1,18298,34fb0ea17caab52cadc1447fe3bfd2e0b674962b73bc8b58f0675c427caccd92,False,MagneticTile,exp1_num_297464,0,-99
MT,MT::exp1_num_299713,MT_Free/Imgs/exp1_num_299713.jpg,exp1_num_299713.jpg,Free,none,266,218,1,19520,f800fdc97c79bcb4ee61270ca0192963bea4e28908c994eaa486dc7bbc70c357,False,MagneticTile,exp1_num_299713,4,-99
MT,MT::exp1_num_301474,MT_Free/Imgs/exp1_num_301474.jpg,exp1_num_301474.jpg,Free,none,360,360,1,34297,7d070fff41575e2ebfd42411dbadf66af4e8932c7fd4a58572a3641fdfa199e1,False,MagneticTile,exp1_num_301474,4,-99
MT,MT::exp1_num_304290,MT_Break/Imgs/exp1_num_304290.jpg,exp1_num_304290.jpg,Break,none,261,208,1,18942,89d1f9ee92400fd150209e565d08742879812d5109e9d6c741b83cec36828102,False,MagneticTile,exp1_num_304290,1,-99
MT,MT::exp1_num_304293,MT_Free/Imgs/exp1_num_304293.jpg,exp1_num_304293.jpg,Free,none,324,307,1,25838,85e8b01e0b51389a1deddf83755362fd65202d9bac2c79a7e4a289b8a686268f,False,MagneticTile,exp1_num_304293,4,-99
MT,MT::exp1_num_304672,MT_Free/Imgs/exp1_num_304672.jpg,exp1_num_304672.jpg,Free,none,306,309,1,26529,49951fd2cfa14a6a8647648fe4a0ae9951afed1f6a9f6464314391dd2271b30c,False,MagneticTile,exp1_num_304672,4,-99
MT,MT::exp1_num_304836,MT_Free/Imgs/exp1_num_304836.jpg,exp1_num_304836.jpg,Free,none,267,206,1,16431,03818c5e886449c559317eb308c89d6d3f83ce5633bb1d686e12e4a6eb76fb80,False,MagneticTile,exp1_num_304836,4,-99
MT,MT::exp1_num_306425,MT_Free/Imgs/exp1_num_306425.jpg,exp1_num_306425.jpg,Free,none,262,209,1,18674,b6df67524df95c448761f6ab26e8647ca88560b339d86614eea119fc4edcca21,False,MagneticTile,exp1_num_306425,4,-99
MT,MT::exp1_num_306586,MT_Free/Imgs/exp1_num_306586.jpg,exp1_num_306586.jpg,Free,none,365,348,1,31125,689f41f66ab833e2405d8042e9fcfbab7e813476076c04e5c552db00cfe65b6d,False,MagneticTile,exp1_num_306586,4,-99
MT,MT::exp1_num_308015,MT_Blowhole/Imgs/exp1_num_308015.jpg,exp1_num_308015.jpg,Blowhole,none,272,221,1,16592,324c259105bf2a2561df9459acec6a5bf712e16e9e263977044eeab5ae26a529,False,MagneticTile,exp1_num_308015,0,-99
MT,MT::exp1_num_308806,MT_Free/Imgs/exp1_num_308806.jpg,exp1_num_308806.jpg,Free,none,358,357,1,36853,60499074e50740e9edf324cd7d2fd3845ff3c10a9d28704fff67c7bd818b7794,False,MagneticTile,exp1_num_308806,4,-99
MT,MT::exp1_num_309352,MT_Free/Imgs/exp1_num_309352.jpg,exp1_num_309352.jpg,Free,none,362,362,1,31424,95c684ae66af530809440c70145555a3df41895e0607a55fedd4f4e65d418f21,False,MagneticTile,exp1_num_309352,4,-99
MT,MT::exp1_num_309648,MT_Free/Imgs/exp1_num_309648.jpg,exp1_num_309648.jpg,Free,none,270,218,1,19568,35b9cbdb974f360b95e08bb5ac9e3744abacea55a3ed2fa7505d192bf1d82602,False,MagneticTile,exp1_num_309648,4,-99
MT,MT::exp1_num_31106,MT_Free/Imgs/exp1_num_31106.jpg,exp1_num_31106.jpg,Free,none,281,122,1,13287,71ddacbffca2b682ba038703a9f7d0eec43a25e2a569893c560e490dee4ec749,False,MagneticTile,exp1_num_31106,4,-99
MT,MT::exp1_num_311322,MT_Free/Imgs/exp1_num_311322.jpg,exp1_num_311322.jpg,Free,none,268,220,1,21734,3dfdc1b42730d6fcbd96be8bcd8df7d0c919815fd110d49e3adf78bdea5198dc,False,MagneticTile,exp1_num_311322,4,-99
MT,MT::exp1_num_311809,MT_Uneven/Imgs/exp1_num_311809.jpg,exp1_num_311809.jpg,Uneven,none,280,224,1,20172,e7a818650cbe7450defc487aa6e5e3086c8279f0008a10312f4be91a154563e6,False,MagneticTile,exp1_num_311809,5,-99
MT,MT::exp1_num_313478,MT_Uneven/Imgs/exp1_num_313478.jpg,exp1_num_313478.jpg,Uneven,none,350,257,1,29470,6a2ec4829e73b03c475d73882aa47a334442a0f9820d771a01b190905f651d49,False,MagneticTile,exp1_num_313478,5,-99
MT,MT::exp1_num_313835,MT_Free/Imgs/exp1_num_313835.jpg,exp1_num_313835.jpg,Free,none,368,247,1,26301,bb82bda60425d2a3c0fd94465e30f245e9db916fefcffbce243f7f65a96f6f97,False,MagneticTile,exp1_num_313835,4,-99
MT,MT::exp1_num_314979,MT_Free/Imgs/exp1_num_314979.jpg,exp1_num_314979.jpg,Free,none,269,201,1,19222,f0864a049d5d089e196af29d4920434b0f338ffc2b7423780322033c66c9f03e,False,MagneticTile,exp1_num_314979,4,-99
MT,MT::exp1_num_316333,MT_Free/Imgs/exp1_num_316333.jpg,exp1_num_316333.jpg,Free,none,357,364,1,37798,87c1dcf71a6a877ccfb61d31b157d6a6fcf63c75b70347ed57eb86a40d39243f,False,MagneticTile,exp1_num_316333,4,-99
MT,MT::exp1_num_316698,MT_Free/Imgs/exp1_num_316698.jpg,exp1_num_316698.jpg,Free,none,364,348,1,31241,c00d5b955571f8c8eddcc31a88087045abde1b5a7d4aacd4f17686a6ebdb8733,False,MagneticTile,exp1_num_316698,4,-99
MT,MT::exp1_num_317483,MT_Blowhole/Imgs/exp1_num_317483.jpg,exp1_num_317483.jpg,Blowhole,none,269,218,1,18222,84fd212c6ff35095ae8f05fdece4e93f5a88f0b46b826bea9fc2f6b213c87940,False,MagneticTile,exp1_num_317483,0,-99
MT,MT::exp1_num_317560,MT_Free/Imgs/exp1_num_317560.jpg,exp1_num_317560.jpg,Free,none,353,372,1,36750,5134cf98d51706b724568e0656e8d3288bc2ff02e8ff3007621de2df68e022ea,False,MagneticTile,exp1_num_317560,4,-99
MT,MT::exp1_num_317885,MT_Free/Imgs/exp1_num_317885.jpg,exp1_num_317885.jpg,Free,none,364,360,1,31741,ef53da492d83bf2a04bfaa0312adbdc53246b39d77daebcd424db160a3bdf50b,False,MagneticTile,exp1_num_317885,4,-99
MT,MT::exp1_num_3191,MT_Crack/Imgs/exp1_num_3191.jpg,exp1_num_3191.jpg,Crack,none,370,469,1,50925,a91f7cd1f40d217554f89fd3dd97de4a0f2834e7a0e7a32e6ddb4ce25abf5b81,False,MagneticTile,exp1_num_3191,2,-99
MT,MT::exp1_num_319321,MT_Free/Imgs/exp1_num_319321.jpg,exp1_num_319321.jpg,Free,none,358,363,1,37703,750513b05a4abd7e970460d088537d01d6a7c4d4aff29b53c7b94ea002b0785d,False,MagneticTile,exp1_num_319321,4,-99
MT,MT::exp1_num_319420,MT_Free/Imgs/exp1_num_319420.jpg,exp1_num_319420.jpg,Free,none,274,222,1,19143,16175c497dc4b700cd8fa55659cce2d505923d94379358c0a9ed48d820c202c3,False,MagneticTile,exp1_num_319420,4,-99
MT,MT::exp1_num_319680,MT_Free/Imgs/exp1_num_319680.jpg,exp1_num_319680.jpg,Free,none,362,349,1,30411,30f50835a595e24e1c79f55ed47483c81c70f4fe3dcd2637b6c1da4158c5e678,False,MagneticTile,exp1_num_319680,4,-99
MT,MT::exp1_num_320441,MT_Free/Imgs/exp1_num_320441.jpg,exp1_num_320441.jpg,Free,none,368,359,1,40555,c7e9538a79200ce43e03a6689f08fc2af3ff1591c259082420e89a2ae033efc4,False,MagneticTile,exp1_num_320441,4,-99
MT,MT::exp1_num_320649,MT_Break/Imgs/exp1_num_320649.jpg,exp1_num_320649.jpg,Break,none,262,191,1,16524,0a11e60a9cab862d4f2870879aa3e3d0a13e39006e9c81bed3e52486968c7011,False,MagneticTile,exp1_num_320649,1,-99
MT,MT::exp1_num_320808,MT_Free/Imgs/exp1_num_320808.jpg,exp1_num_320808.jpg,Free,none,358,359,1,30745,8e085f2db368a53d09d361b2f8b07564788da3a41583a595ccd82b335167c797,False,MagneticTile,exp1_num_320808,4,-99
MT,MT::exp1_num_320895,MT_Free/Imgs/exp1_num_320895.jpg,exp1_num_320895.jpg,Free,none,358,359,1,30913,14c54b7d0b6dbb29f4d5ec5a39f622aa9c378ac5f9c7828a094f610bf972a627,False,MagneticTile,exp1_num_320895,4,-99
MT,MT::exp1_num_32128,MT_Crack/Imgs/exp1_num_32128.jpg,exp1_num_32128.jpg,Crack,none,285,122,1,12146,518361610ce8ed5e238664f5ad995dfa5dedf9e1c58f2545d48a8ceb9ca9acbb,False,MagneticTile,exp1_num_32128,2,-99
MT,MT::exp1_num_322605,MT_Blowhole/Imgs/exp1_num_322605.jpg,exp1_num_322605.jpg,Blowhole,none,257,204,1,16905,2a9754e340e61be9fc3b377ab3d0bc9e11ce11ed88020ac64ba812f30f87ae9b,False,MagneticTile,exp1_num_322605,0,-99
MT,MT::exp1_num_323319,MT_Free/Imgs/exp1_num_323319.jpg,exp1_num_323319.jpg,Free,none,272,219,1,17423,a2d84f6a9f382e9a8d5d96fcdac99709bd07b093a14da0b716ffcea8e60e13ee,False,MagneticTile,exp1_num_323319,4,-99
MT,MT::exp1_num_326586,MT_Free/Imgs/exp1_num_326586.jpg,exp1_num_326586.jpg,Free,none,348,374,1,37427,c4ed32ac79b577a6cf7fefa68a322b5ac9dc110007077778bb03132aa6953d70,False,MagneticTile,exp1_num_326586,4,-99
MT,MT::exp1_num_326904,MT_Free/Imgs/exp1_num_326904.jpg,exp1_num_326904.jpg,Free,none,362,355,1,30333,0026ea247288d7f7d9a5a3e013c8626710d041c7da296eeb5d2e9a232b6ef9f2,False,MagneticTile,exp1_num_326904,4,-99
MT,MT::exp1_num_327970,MT_Blowhole/Imgs/exp1_num_327970.jpg,exp1_num_327970.jpg,Blowhole,none,349,360,1,28449,f3dfb6241458d21a847f1c59ee69df72dcb85ac185bfd1b7b5cd648e6b4d757f,False,MagneticTile,exp1_num_327970,0,-99
MT,MT::exp1_num_329206,MT_Free/Imgs/exp1_num_329206.jpg,exp1_num_329206.jpg,Free,none,358,374,1,36664,f9221c7da580ee9a3466ab8e672f5faa9aad8c6d1925b2bd754297721561eafb,False,MagneticTile,exp1_num_329206,4,-99
MT,MT::exp1_num_331149,MT_Fray/Imgs/exp1_num_331149.jpg,exp1_num_331149.jpg,Fray,none,372,369,1,33524,52b23b715dd92453d213246d4cafc1a8d8b1df919ef0963b0a8f65ee010fe2ef,False,MagneticTile,exp1_num_331149,3,-99
MT,MT::exp1_num_331931,MT_Free/Imgs/exp1_num_331931.jpg,exp1_num_331931.jpg,Free,none,355,352,1,34543,fa8fff755567ce136d8aca84a3d2c32b3e5d3c1c6b46dc30b1c64e3172da64c3,False,MagneticTile,exp1_num_331931,4,-99
MT,MT::exp1_num_332686,MT_Free/Imgs/exp1_num_332686.jpg,exp1_num_332686.jpg,Free,none,351,309,1,29853,53bd551009e2ab4234abcc8a59ff67101342517ebdf2c6aa11f9715fdb059801,False,MagneticTile,exp1_num_332686,4,-99
MT,MT::exp1_num_33365,MT_Uneven/Imgs/exp1_num_33365.jpg,exp1_num_33365.jpg,Uneven,none,313,520,1,41972,d7cd79c0fb25951b217e526aae76322daf96ac97db4a6ac51d3d79809a635ef9,False,MagneticTile,exp1_num_33365,5,-99
MT,MT::exp1_num_337646,MT_Free/Imgs/exp1_num_337646.jpg,exp1_num_337646.jpg,Free,none,384,484,1,52455,e842ed38e94b058b97f56b28a149f4e1b76c14cb10a9c6896f4479bcb200f616,False,MagneticTile,exp1_num_337646,4,-99
MT,MT::exp1_num_338856,MT_Free/Imgs/exp1_num_338856.jpg,exp1_num_338856.jpg,Free,none,373,492,1,52125,4fcb9b3c124ef9f3f7e5401467300b84d23539e5df78012a66b4e80f1208f724,False,MagneticTile,exp1_num_338856,4,-99
MT,MT::exp1_num_339819,MT_Crack/Imgs/exp1_num_339819.jpg,exp1_num_339819.jpg,Crack,none,371,390,1,41288,048755cbc6849c82478650316ecad0d7939c35e48804efe49b250e744dae76f0,False,MagneticTile,exp1_num_339819,2,-99
MT,MT::exp1_num_34078,MT_Free/Imgs/exp1_num_34078.jpg,exp1_num_34078.jpg,Free,none,318,523,1,35288,09d43e47622fc4e513729fdaf9943a9943a57e18549b908b2cbdf8268c5c169f,False,MagneticTile,exp1_num_34078,4,-99
MT,MT::exp1_num_342140,MT_Crack/Imgs/exp1_num_342140.jpg,exp1_num_342140.jpg,Crack,none,372,421,1,47759,24a793f67439ba559453b90ee7cfdcde4bdf096f0a68773505520d61e2445d98,False,MagneticTile,exp1_num_342140,2,-99
MT,MT::exp1_num_342849,MT_Free/Imgs/exp1_num_342849.jpg,exp1_num_342849.jpg,Free,none,370,517,1,40807,da06f09e3c8ed6dea8938eff05e1ff497b6c5e505021b717e1499d2339655f48,False,MagneticTile,exp1_num_342849,4,-99
MT,MT::exp1_num_344557,MT_Free/Imgs/exp1_num_344557.jpg,exp1_num_344557.jpg,Free,none,359,501,1,35573,4471f5a1f3dff9db0c674a5a2bb481740c9b89dd1790f6cf63edb9b418cbe86f,False,MagneticTile,exp1_num_344557,4,-99
MT,MT::exp1_num_346311,MT_Blowhole/Imgs/exp1_num_346311.jpg,exp1_num_346311.jpg,Blowhole,none,371,504,1,41166,7a6329c195dd122147fe9bc055e61a3c60543b3e1d26d9bdef827479500a0d8b,False,MagneticTile,exp1_num_346311,0,-99
MT,MT::exp1_num_348629,MT_Break/Imgs/exp1_num_348629.jpg,exp1_num_348629.jpg,Break,none,373,512,1,42539,38b84c98ff518fb4a17d8fe45df10ac86457baa476748f0f5fa27c3e41a90826,False,MagneticTile,exp1_num_348629,1,-99
MT,MT::exp1_num_349824,MT_Free/Imgs/exp1_num_349824.jpg,exp1_num_349824.jpg,Free,none,364,481,1,49850,8b1af28ffb7f57c9eaa2c9b250837db8fb78bd7f1a14994aa91542691ad21ede,False,MagneticTile,exp1_num_349824,4,-99
MT,MT::exp1_num_3504,MT_Free/Imgs/exp1_num_3504.jpg,exp1_num_3504.jpg,Free,none,271,127,1,12112,ca6be6b3245ccf2ae8589bd0c2eb2c5ea48400d0cd6190e881cc12ab87d7a557,False,MagneticTile,exp1_num_3504,4,-99
MT,MT::exp1_num_351039,MT_Free/Imgs/exp1_num_351039.jpg,exp1_num_351039.jpg,Free,none,355,490,1,49886,877aa6a1e3b30830d6d2ae81ad4b1ced6935b43bead3d12f3853ccdbd52e3d25,False,MagneticTile,exp1_num_351039,4,-99
MT,MT::exp1_num_351427,MT_Free/Imgs/exp1_num_351427.jpg,exp1_num_351427.jpg,Free,none,357,509,1,38387,e1cebd8f8680db334091900dc824767e1fc7b9970395a45daf0b95ee05471ea0,False,MagneticTile,exp1_num_351427,4,-99
MT,MT::exp1_num_352479,MT_Uneven/Imgs/exp1_num_352479.jpg,exp1_num_352479.jpg,Uneven,none,376,508,1,39288,866e58e4d93f86cf4c51d7ea0773018b4206339205386397b2dbd7cfe819a2b2,False,MagneticTile,exp1_num_352479,5,-99
MT,MT::exp1_num_354377,MT_Free/Imgs/exp1_num_354377.jpg,exp1_num_354377.jpg,Free,none,364,494,1,50374,dd42d28f5df1f4502625703aa6738d3f805c4abb0648bd2cd36c28501b620c75,False,MagneticTile,exp1_num_354377,4,-99
MT,MT::exp1_num_355636,MT_Free/Imgs/exp1_num_355636.jpg,exp1_num_355636.jpg,Free,none,372,483,1,53520,1644c61095fbffa66d84409bab74e135e90fb098c219e0aa98b2712b7a2a8d9b,False,MagneticTile,exp1_num_355636,4,-99
MT,MT::exp1_num_356718,MT_Break/Imgs/exp1_num_356718.jpg,exp1_num_356718.jpg,Break,none,376,504,1,41584,9367bafcb63cb251a30efef32dfb6fe650b61397a822dff2922e76e90a14afa7,False,MagneticTile,exp1_num_356718,1,-99
MT,MT::exp1_num_358102,MT_Free/Imgs/exp1_num_358102.jpg,exp1_num_358102.jpg,Free,none,369,476,1,53188,64efeb5786341029f34d8dd0fafc16241401ac8c24f1a1921d3e5f3685f91ffd,False,MagneticTile,exp1_num_358102,4,-99
MT,MT::exp1_num_358933,MT_Free/Imgs/exp1_num_358933.jpg,exp1_num_358933.jpg,Free,none,365,496,1,48145,ba23356bb4ab63a98bc5ebf412269ee39c89a78165e638ae309ef3f3f2d742c1,False,MagneticTile,exp1_num_358933,4,-99
MT,MT::exp1_num_359448,MT_Free/Imgs/exp1_num_359448.jpg,exp1_num_359448.jpg,Free,none,377,499,1,40280,8de1cc483af082f208c0b28c17f8506fa0d1f735696fe96bd2d3c41d2f78e042,False,MagneticTile,exp1_num_359448,4,-99
MT,MT::exp1_num_36290,MT_Blowhole/Imgs/exp1_num_36290.jpg,exp1_num_36290.jpg,Blowhole,none,281,117,1,12033,4ddc0ecbcfbc39cb03ee23392c029f4294199bbe1e548000f41729b113f87681,False,MagneticTile,exp1_num_36290,0,-99
MT,MT::exp1_num_3667,MT_Blowhole/Imgs/exp1_num_3667.jpg,exp1_num_3667.jpg,Blowhole,none,376,491,1,39047,748136262aa6b3be15252ee0b8d25735494f29e9cbac411cec429a7ed8898957,False,MagneticTile,exp1_num_3667,0,-99
MT,MT::exp1_num_37243,MT_Free/Imgs/exp1_num_37243.jpg,exp1_num_37243.jpg,Free,none,325,518,1,42991,8702647db6e62376b97e9b2b9a7a121e17bd873d1bb73b5edbf697084cf3b36a,False,MagneticTile,exp1_num_37243,4,-99
MT,MT::exp1_num_37262,MT_Free/Imgs/exp1_num_37262.jpg,exp1_num_37262.jpg,Free,none,277,126,1,11110,01356ba69ac75224cb956abfcc453df9c774f437a85c95cc788b7a0c6d03a9c3,False,MagneticTile,exp1_num_37262,4,-99
MT,MT::exp1_num_3786,MT_Free/Imgs/exp1_num_3786.jpg,exp1_num_3786.jpg,Free,none,275,116,1,10775,f3e29c7c8dad4ad84b4675e8d0c7da935984c89f38cf7c69c9aa5cf79e45005e,False,MagneticTile,exp1_num_3786,4,-99
MT,MT::exp1_num_37978,MT_Free/Imgs/exp1_num_37978.jpg,exp1_num_37978.jpg,Free,none,317,529,1,36197,c99a8fe4c6a6f2a9d0f8e8911a6312e09ab09f53f7445b1ffdf1571dd27de29d,False,MagneticTile,exp1_num_37978,4,-99
MT,MT::exp1_num_39412,MT_Free/Imgs/exp1_num_39412.jpg,exp1_num_39412.jpg,Free,none,281,126,1,13287,68816b96a1b19fc754b7b4711923e107467b55e09cfb95792422419cd3e82a13,False,MagneticTile,exp1_num_39412,4,-99
MT,MT::exp1_num_40410,MT_Blowhole/Imgs/exp1_num_40410.jpg,exp1_num_40410.jpg,Blowhole,none,290,113,1,11435,a3072b83ca50696acf7e4ff58f893e123e64833264a2b4f73dcc0356762eff61,False,MagneticTile,exp1_num_40410,0,-99
MT,MT::exp1_num_43817,MT_Free/Imgs/exp1_num_43817.jpg,exp1_num_43817.jpg,Free,none,315,527,1,36506,5e67e53678307826d496e4073f14c5ec7bce62b9e2d8602ee486983b75018bb2,False,MagneticTile,exp1_num_43817,4,-99
MT,MT::exp1_num_45007,MT_Uneven/Imgs/exp1_num_45007.jpg,exp1_num_45007.jpg,Uneven,none,334,507,1,42608,66175f1e967be5e37735f358087f5e71120182a4325310569ca31989ffb6018d,False,MagneticTile,exp1_num_45007,5,-99
MT,MT::exp1_num_4727,MT_Blowhole/Imgs/exp1_num_4727.jpg,exp1_num_4727.jpg,Blowhole,none,288,113,1,11009,464e45c3230a80ae5cb3445dd0c73eb3990746dbe91e9a0765930b63bbe7deed,False,MagneticTile,exp1_num_4727,0,-99
MT,MT::exp1_num_4944,MT_Blowhole/Imgs/exp1_num_4944.jpg,exp1_num_4944.jpg,Blowhole,none,282,116,1,11169,cd988e3d121eb5ceaebbb87a522bfb6bf183410319dae0cb964fc9729755b9dd,False,MagneticTile,exp1_num_4944,0,-99
MT,MT::exp1_num_50387,MT_Free/Imgs/exp1_num_50387.jpg,exp1_num_50387.jpg,Free,none,311,523,1,43253,e28cf8372485a574bdb7fd1fc82dc6fac6b6b6c065090f25cf909dec2080520c,False,MagneticTile,exp1_num_50387,4,-99
MT,MT::exp1_num_51080,MT_Free/Imgs/exp1_num_51080.jpg,exp1_num_51080.jpg,Free,none,323,524,1,39343,457e78cfc31f86a2442f4e72d59e81be4dac8517f94ff137cd3f0b87a87ee94f,False,MagneticTile,exp1_num_51080,4,-99
MT,MT::exp1_num_51674,MT_Blowhole/Imgs/exp1_num_51674.jpg,exp1_num_51674.jpg,Blowhole,none,284,112,1,11484,2516510653e631c552e46647e1b390684323e4984583576adfc3bfc92504e735,False,MagneticTile,exp1_num_51674,0,-99
MT,MT::exp1_num_524,MT_Uneven/Imgs/exp1_num_524.jpg,exp1_num_524.jpg,Uneven,none,288,113,1,10818,ce21725016d64378f24c221b04e3140e3cf63ee3d6b2e3474da54ed2ad81bfc6,False,MagneticTile,exp1_num_524,5,-99
MT,MT::exp1_num_52659,MT_Free/Imgs/exp1_num_52659.jpg,exp1_num_52659.jpg,Free,none,291,109,1,11811,20292027548598d72203f6b00a8d8975b9c48103f0adb76a4431b53dd6a70c75,False,MagneticTile,exp1_num_52659,4,-99
MT,MT::exp1_num_53011,MT_Free/Imgs/exp1_num_53011.jpg,exp1_num_53011.jpg,Free,none,336,516,1,43967,9e404322b7d12f5e03e3211dcc3f9f2151003b44a57b952335f6bc1b5e4544a1,False,MagneticTile,exp1_num_53011,4,-99
MT,MT::exp1_num_54107,MT_Free/Imgs/exp1_num_54107.jpg,exp1_num_54107.jpg,Free,none,337,535,1,41109,6d058f6ab465f726689f56e8f24e63e5c3298efd8235285454be7cb377189219,False,MagneticTile,exp1_num_54107,4,-99
MT,MT::exp1_num_54246,MT_Blowhole/Imgs/exp1_num_54246.jpg,exp1_num_54246.jpg,Blowhole,none,278,116,1,11434,9e9dc884bb2d56c2e594200127c1b1f14275a773b06e4c6593f7b58f73442bc5,False,MagneticTile,exp1_num_54246,0,-99
MT,MT::exp1_num_54901,MT_Free/Imgs/exp1_num_54901.jpg,exp1_num_54901.jpg,Free,none,283,129,1,11434,7fa5c207366dfa4c1bebecde480416d9cfa1a2c4088a4020d4bdfae60b66e44d,False,MagneticTile,exp1_num_54901,4,-99
MT,MT::exp1_num_5907,MT_Free/Imgs/exp1_num_5907.jpg,exp1_num_5907.jpg,Free,none,330,521,1,44599,cfb74c93af2f06825a487b399e9d743967677df404592be5da7b4a29db04d091,False,MagneticTile,exp1_num_5907,4,-99
MT,MT::exp1_num_61310,MT_Free/Imgs/exp1_num_61310.jpg,exp1_num_61310.jpg,Free,none,286,117,1,10730,a93930eaa7eda4b79420c3b445babe1f3ec20fdacede7ab68095140d8d4a2730,False,MagneticTile,exp1_num_61310,4,-99
MT,MT::exp1_num_62553,MT_Break/Imgs/exp1_num_62553.jpg,exp1_num_62553.jpg,Break,none,287,115,1,11358,a14f754d04941c3ac5a88333733298b5deacce7792e4ed641863ed9c67034dff,False,MagneticTile,exp1_num_62553,1,-99
MT,MT::exp1_num_65001,MT_Free/Imgs/exp1_num_65001.jpg,exp1_num_65001.jpg,Free,none,331,519,1,43262,a4ebaa9840b0087efbc12c47bc748e297043a1df9dbc6a7475c926ab9805db0d,False,MagneticTile,exp1_num_65001,4,-99
MT,MT::exp1_num_6508,MT_Free/Imgs/exp1_num_6508.jpg,exp1_num_6508.jpg,Free,none,384,508,1,40925,847f6043d468ee79dce0f4dcd658d3a9cb26e2a9f2bae41a482b6c3a4b8646e0,False,MagneticTile,exp1_num_6508,4,-99
MT,MT::exp1_num_6539,MT_Free/Imgs/exp1_num_6539.jpg,exp1_num_6539.jpg,Free,none,286,120,1,12391,3eccc23900b3b0d6c5df97cd767884194453e491be6e23344085040e56f8d294,False,MagneticTile,exp1_num_6539,4,-99
