image_id_a,image_id_b,hamming,label_a,label_b,dataset_a,dataset_b,split_a,split_b,crosses_class,crosses_official_split,category
MT::exp1_num_316333,MT::exp3_num_316354,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_316333,MT::exp4_num_316364,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_316333,MT::exp5_num_316375,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_316333,MT::exp6_num_316396,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_316344,MT::exp3_num_316354,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_316344,MT::exp4_num_316364,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_316344,MT::exp5_num_316375,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_316344,MT::exp6_num_316396,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_316354,MT::exp4_num_316364,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_316354,MT::exp5_num_316375,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_316354,MT::exp6_num_316396,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_316364,MT::exp5_num_316375,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_316364,MT::exp6_num_316396,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_316375,MT::exp6_num_316396,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_317560,MT::exp6_num_317640,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_301499,MT::exp4_num_301523,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_3191,MT::exp3_num_3223,0,Crack,Crack,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_3191,MT::exp4_num_7036,10,Crack,Blowhole,MT,MT,none,none,True,False,CRITICAL
MT::exp3_num_3223,MT::exp4_num_7036,10,Crack,Blowhole,MT,MT,none,none,True,False,CRITICAL
MT::exp1_num_319321,MT::exp2_num_319334,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_319321,MT::exp3_num_319346,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_319321,MT::exp4_num_319357,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_319321,MT::exp6_num_319398,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_319334,MT::exp3_num_319346,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_319334,MT::exp4_num_319357,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_319334,MT::exp6_num_319398,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_317588,MT::exp5_num_317612,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_319346,MT::exp4_num_319357,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_319346,MT::exp6_num_319398,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_319357,MT::exp6_num_319398,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_319680,MT::exp6_num_358179,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_358102,MT::exp2_num_3211,8,Free,Crack,MT,MT,none,none,True,False,CRITICAL
MT::exp1_num_358102,MT::exp3_num_358127,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_358102,MT::exp4_num_358138,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_358102,MT::exp6_num_358179,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_3211,MT::exp3_num_358127,8,Crack,Free,MT,MT,none,none,True,False,CRITICAL
MT::exp2_num_3211,MT::exp4_num_358138,8,Crack,Free,MT,MT,none,none,True,False,CRITICAL
MT::exp2_num_3211,MT::exp6_num_358179,8,Crack,Free,MT,MT,none,none,True,False,CRITICAL
MT::exp3_num_358127,MT::exp4_num_358138,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_358127,MT::exp6_num_358179,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_358138,MT::exp6_num_358179,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_320441,MT::exp2_num_320463,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_320441,MT::exp3_num_320486,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_320441,MT::exp4_num_320501,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_320441,MT::exp5_num_320520,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_320441,MT::exp6_num_320546,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_320463,MT::exp3_num_320486,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_320463,MT::exp4_num_320501,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_320463,MT::exp5_num_320520,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_320463,MT::exp6_num_320546,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_320486,MT::exp4_num_320501,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_320486,MT::exp5_num_320520,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_320486,MT::exp6_num_320546,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_320501,MT::exp5_num_320520,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_320501,MT::exp6_num_320546,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_320520,MT::exp6_num_320546,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_322605,MT::exp6_num_322697,4,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_326586,MT::exp2_num_326603,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_326586,MT::exp4_num_326627,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_326586,MT::exp5_num_326642,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_114403,MT::exp3_num_114419,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_114403,MT::exp5_num_114453,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_326603,MT::exp4_num_326627,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_326603,MT::exp5_num_326642,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_114419,MT::exp5_num_114453,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_326615,MT::exp6_num_326679,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_326627,MT::exp5_num_326642,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_327970,MT::exp2_num_327997,0,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_327970,MT::exp3_num_328014,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_327970,MT::exp4_num_328029,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_327970,MT::exp5_num_328057,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_327997,MT::exp3_num_328014,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_327997,MT::exp4_num_328029,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_327997,MT::exp5_num_328057,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_328014,MT::exp4_num_328029,0,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_328014,MT::exp5_num_328057,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_328029,MT::exp5_num_328057,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_33365,MT::exp2_num_33380,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_33365,MT::exp3_num_33395,2,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_33365,MT::exp4_num_33407,2,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_33365,MT::exp5_num_33487,2,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_33365,MT::exp6_num_33541,4,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_118897,MT::exp3_num_118911,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_118897,MT::exp5_num_118948,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_118897,MT::exp6_num_118981,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_33380,MT::exp3_num_33395,4,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_33380,MT::exp4_num_33407,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_33380,MT::exp5_num_33487,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_33380,MT::exp6_num_33541,4,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_118911,MT::exp5_num_118948,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_118911,MT::exp6_num_118981,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_33395,MT::exp4_num_33407,4,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_33395,MT::exp5_num_33487,4,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_33395,MT::exp6_num_33541,4,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_33407,MT::exp5_num_33487,2,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_33407,MT::exp6_num_33541,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_118948,MT::exp6_num_118981,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_33487,MT::exp6_num_33541,4,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_337646,MT::exp2_num_337671,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_337646,MT::exp3_num_337688,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_337646,MT::exp4_num_337703,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_337646,MT::exp5_num_337720,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_337646,MT::exp6_num_337757,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_338856,MT::exp1_num_354377,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_338856,MT::exp2_num_338872,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_338856,MT::exp2_num_354402,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_338856,MT::exp3_num_338885,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_338856,MT::exp3_num_354417,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_338856,MT::exp4_num_338897,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_338856,MT::exp5_num_338911,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_338856,MT::exp5_num_354439,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_338856,MT::exp6_num_338952,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_338856,MT::exp6_num_354474,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_351039,MT::exp2_num_349844,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_351039,MT::exp2_num_351066,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_351039,MT::exp3_num_351078,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_351039,MT::exp5_num_349891,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_351039,MT::exp6_num_351127,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_354377,MT::exp2_num_349844,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_354377,MT::exp2_num_354402,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_354377,MT::exp3_num_354417,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_354377,MT::exp4_num_306634,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_354377,MT::exp4_num_338897,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_354377,MT::exp5_num_306654,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_354377,MT::exp5_num_338911,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_354377,MT::exp5_num_349891,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_354377,MT::exp5_num_354439,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_354377,MT::exp5_num_358149,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_354377,MT::exp6_num_306696,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_354377,MT::exp6_num_338952,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_354377,MT::exp6_num_354474,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_116527,MT::exp3_num_116541,8,Crack,Crack,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_116527,MT::exp4_num_116553,4,Crack,Crack,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_116527,MT::exp5_num_116575,8,Crack,Crack,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_116527,MT::exp6_num_116623,10,Crack,Crack,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_309366,MT::exp4_num_306634,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_309366,MT::exp5_num_306654,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_309366,MT::exp5_num_309407,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_309366,MT::exp6_num_306696,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_309366,MT::exp6_num_309443,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_337671,MT::exp3_num_337688,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_337671,MT::exp4_num_337703,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_337671,MT::exp5_num_337720,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_337671,MT::exp6_num_337757,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_338872,MT::exp3_num_338885,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_338872,MT::exp4_num_338897,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_338872,MT::exp5_num_338911,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_338872,MT::exp6_num_338952,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_349844,MT::exp2_num_351066,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_349844,MT::exp2_num_354402,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_349844,MT::exp2_num_358116,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_349844,MT::exp3_num_326938,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_349844,MT::exp3_num_351078,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_349844,MT::exp3_num_354417,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_349844,MT::exp4_num_306634,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_349844,MT::exp5_num_349891,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_349844,MT::exp5_num_354439,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_349844,MT::exp5_num_358149,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_349844,MT::exp6_num_306696,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_349844,MT::exp6_num_354474,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_351066,MT::exp3_num_351078,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_351066,MT::exp5_num_349891,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_351066,MT::exp6_num_351127,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_354402,MT::exp3_num_354417,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_354402,MT::exp4_num_306634,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_354402,MT::exp4_num_338897,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_354402,MT::exp5_num_306654,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_354402,MT::exp5_num_338911,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_354402,MT::exp5_num_349891,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_354402,MT::exp5_num_354439,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_354402,MT::exp5_num_358149,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_354402,MT::exp6_num_306696,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_354402,MT::exp6_num_338952,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_354402,MT::exp6_num_354474,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_358116,MT::exp3_num_326938,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_358116,MT::exp5_num_349891,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_358116,MT::exp5_num_358149,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_116541,MT::exp4_num_116553,4,Crack,Crack,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_326938,MT::exp4_num_338897,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_326938,MT::exp5_num_338911,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_326938,MT::exp5_num_349891,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_326938,MT::exp5_num_358149,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_326938,MT::exp6_num_338952,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_337688,MT::exp4_num_337703,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_337688,MT::exp5_num_337720,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_337688,MT::exp6_num_337757,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_338885,MT::exp4_num_338897,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_338885,MT::exp5_num_338911,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_338885,MT::exp6_num_338952,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_351078,MT::exp5_num_349891,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_351078,MT::exp6_num_351127,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_354417,MT::exp4_num_306634,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_354417,MT::exp4_num_338897,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_354417,MT::exp5_num_306654,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_354417,MT::exp5_num_338911,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_354417,MT::exp5_num_349891,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_354417,MT::exp5_num_354439,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_354417,MT::exp5_num_358149,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_354417,MT::exp6_num_306696,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_354417,MT::exp6_num_338952,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_354417,MT::exp6_num_354474,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_306634,MT::exp5_num_279145,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_306634,MT::exp5_num_306654,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_306634,MT::exp5_num_349891,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_306634,MT::exp5_num_354439,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_306634,MT::exp5_num_358149,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_306634,MT::exp6_num_306696,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_306634,MT::exp6_num_309443,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_306634,MT::exp6_num_354474,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_337703,MT::exp5_num_337720,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_337703,MT::exp6_num_337757,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_338897,MT::exp5_num_338911,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_338897,MT::exp5_num_354439,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_338897,MT::exp6_num_338952,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_338897,MT::exp6_num_354474,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_116575,MT::exp6_num_116623,2,Crack,Crack,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_279145,MT::exp5_num_306654,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_279145,MT::exp6_num_306696,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_282932,MT::exp6_num_282965,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_306654,MT::exp5_num_309407,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_306654,MT::exp5_num_354439,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_306654,MT::exp6_num_306696,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_306654,MT::exp6_num_309443,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_309407,MT::exp6_num_309443,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_337720,MT::exp6_num_337757,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_338911,MT::exp5_num_354439,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_338911,MT::exp6_num_338952,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_338911,MT::exp6_num_354474,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_349891,MT::exp5_num_354439,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_349891,MT::exp5_num_358149,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_349891,MT::exp6_num_306696,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_349891,MT::exp6_num_354474,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_354439,MT::exp5_num_358149,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_354439,MT::exp6_num_306696,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_354439,MT::exp6_num_338952,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_354439,MT::exp6_num_354474,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_358149,MT::exp6_num_306696,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp6_num_306696,MT::exp6_num_309443,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp6_num_306696,MT::exp6_num_354474,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp6_num_338952,MT::exp6_num_354474,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_351427,MT::exp2_num_351450,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_351427,MT::exp3_num_351463,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_351427,MT::exp4_num_351474,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_359448,MT::exp2_num_359476,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_359448,MT::exp3_num_359489,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_359448,MT::exp4_num_359501,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_359448,MT::exp5_num_359512,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_359448,MT::exp6_num_359542,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_6508,MT::exp2_num_6528,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_6508,MT::exp6_num_6600,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_351450,MT::exp3_num_351463,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_351450,MT::exp4_num_351474,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_351450,MT::exp4_num_6552,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_359476,MT::exp3_num_359489,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_359476,MT::exp4_num_359501,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_359476,MT::exp5_num_359512,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_359476,MT::exp6_num_359542,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_6528,MT::exp4_num_6552,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_6528,MT::exp6_num_6600,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_351463,MT::exp4_num_351474,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_359489,MT::exp4_num_359501,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_359489,MT::exp5_num_359512,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
