dataset,image_id,family,severity,frac_saturated,mean_abs_delta,problems
MT,MT::exp5_num_36269,vignetting,4,0.0048,45.250570331225276,
MT,MT::exp5_num_36269,vignetting,5,0.0816,57.42631898120073,
MT,MT::exp5_num_36269,lens_contamination,1,0.0002,0.195645268416645,
MT,MT::exp5_num_36269,lens_contamination,2,0.0002,0.717346732507436,
MT,MT::exp5_num_36269,lens_contamination,3,0.0002,1.0297438563054087,
MT,MT::exp5_num_36269,lens_contamination,4,0.0002,1.6739149267954605,
MT,MT::exp5_num_36269,lens_contamination,5,0.0002,2.5636316382222994,
MT,MT::exp5_num_36269,vibration_jitter,1,0.0,8.131912558837968,
MT,MT::exp5_num_36269,vibration_jitter,2,0.0,10.451182534869618,
MT,MT::exp5_num_36269,vibration_jitter,3,0.0,10.818880129371337,
MT,MT::exp5_num_36269,vibration_jitter,4,0.0,12.132836639810563,
MT,MT::exp5_num_36269,vibration_jitter,5,0.0,13.542002367957492,
MT,MT::exp5_num_36269,gaussian_noise,1,0.0005,6.134492284886464,
MT,MT::exp5_num_36269,gaussian_noise,2,0.0015,12.248799176027799,
MT,MT::exp5_num_36269,gaussian_noise,3,0.0028,20.38901883777566,
MT,MT::exp5_num_36269,gaussian_noise,4,0.0118,32.47033796336404,
MT,MT::exp5_num_36269,gaussian_noise,5,0.0607,47.45253977879812,
MT,MT::exp5_num_36269,shot_noise,1,0.0009,15.595329540751008,
MT,MT::exp5_num_36269,shot_noise,2,0.0041,23.60573507753617,
MT,MT::exp5_num_36269,shot_noise,3,0.0222,35.627633871417984,
MT,MT::exp5_num_36269,shot_noise,4,0.1148,50.909497819746456,
MT,MT::exp5_num_36269,shot_noise,5,0.4302,72.89578099280949,
MT,MT::exp5_num_36269,scanline_banding,1,0.0001,2.3244390539721045,
MT,MT::exp5_num_36269,scanline_banding,2,0.0001,4.635998729388663,
MT,MT::exp5_num_36269,scanline_banding,3,0.0003,8.491986485315776,
MT,MT::exp5_num_36269,scanline_banding,4,0.0005,13.113979612463542,
MT,MT::exp5_num_36269,scanline_banding,5,0.0009,19.274018885904876,
MT,MT::exp5_num_36269,illumination_gradient,1,0.0004,4.730803661670854,
MT,MT::exp5_num_36269,illumination_gradient,2,0.0006,9.447601721100812,
MT,MT::exp5_num_36269,illumination_gradient,3,0.0009,15.102544110427676,
MT,MT::exp5_num_36269,illumination_gradient,4,0.0018,21.695746339773024,
MT,MT::exp5_num_36269,illumination_gradient,5,0.0036,29.20298016113662,
MT,MT::exp5_num_36269,brightness_drift,1,0.0008,14.992347454445696,
MT,MT::exp5_num_36269,brightness_drift,2,0.0014,29.977591036414566,
MT,MT::exp5_num_36269,brightness_drift,3,0.0041,50.926015767131595,
MT,MT::exp5_num_36269,brightness_drift,4,0.0236,75.65381616564152,
MT,MT::exp5_num_36269,brightness_drift,5,0.1698,104.41837766034249,
MT,MT::exp5_num_36269,contrast_loss,1,0.0,4.3950446157844585,
MT,MT::exp5_num_36269,contrast_loss,2,0.0,7.687631753732421,
MT,MT::exp5_num_36269,contrast_loss,3,0.0,11.000577550607872,
MT,MT::exp5_num_36269,contrast_loss,4,0.0,14.076294435299893,
MT,MT::exp5_num_36269,contrast_loss,5,0.0,16.70926102399723,
MT,MT::exp5_num_36269,jpeg,1,0.0001,4.772676080741575,
MT,MT::exp5_num_36269,jpeg,2,0.0001,5.653556267867972,
MT,MT::exp5_num_36269,jpeg,3,0.0001,6.603193854861532,
MT,MT::exp5_num_36269,jpeg,4,0.0002,7.903751191198129,
MT,MT::exp5_num_36269,jpeg,5,0.0005,9.353403216956886,
MT,MT::exp2_num_308043,defocus_blur,1,0.0,2.433986591026302,
MT,MT::exp2_num_308043,defocus_blur,2,0.0,3.581308019597731,
MT,MT::exp2_num_308043,defocus_blur,3,0.0,3.9236558793192367,
MT,MT::exp2_num_308043,defocus_blur,4,0.0,4.320671093347086,
MT,MT::exp2_num_308043,defocus_blur,5,0.0,4.5482851985559565,
MT,MT::exp2_num_308043,motion_blur,1,0.0,3.4488460546673543,
MT,MT::exp2_num_308043,motion_blur,2,0.0,3.987815884476534,
MT,MT::exp2_num_308043,motion_blur,3,0.0,4.245390665291388,
MT,MT::exp2_num_308043,motion_blur,4,0.0,4.52093540484786,
MT,MT::exp2_num_308043,motion_blur,5,0.0,4.762764311500773,
MT,MT::exp2_num_308043,vignetting,1,0.0,6.528913099535843,
MT,MT::exp2_num_308043,vignetting,2,0.0,12.614862686952037,
MT,MT::exp2_num_308043,vignetting,3,0.0,18.70522821041774,
MT,MT::exp2_num_308043,vignetting,4,0.0056,25.60258187209902,
MT,MT::exp2_num_308043,vignetting,5,0.0858,32.393082774626095,
MT,MT::exp2_num_308043,lens_contamination,1,0.0,0.21982980917998968,
MT,MT::exp2_num_308043,lens_contamination,2,0.0,0.5211449200618876,
MT,MT::exp2_num_308043,lens_contamination,3,0.0,1.1138634605466735,
MT,MT::exp2_num_308043,lens_contamination,4,0.0,1.7126257091284167,
MT,MT::exp2_num_308043,lens_contamination,5,0.0,2.4772273078906655,
MT,MT::exp2_num_308043,vibration_jitter,1,0.0,3.5341509798865394,
MT,MT::exp2_num_308043,vibration_jitter,2,0.0,4.640197911294481,
MT,MT::exp2_num_308043,vibration_jitter,3,0.0,5.119617070654977,
MT,MT::exp2_num_308043,vibration_jitter,4,0.0,5.768082774626096,
MT,MT::exp2_num_308043,vibration_jitter,5,0.0,6.3960804538421865,
MT,MT::exp2_num_308043,gaussian_noise,1,0.0003,6.1056332731648615,
MT,MT::exp2_num_308043,gaussian_noise,2,0.002,12.186817732508166,
MT,MT::exp2_num_308043,gaussian_noise,3,0.0144,20.182675777892385,
MT,MT::exp2_num_308043,gaussian_noise,4,0.0669,31.282834794567645,
MT,MT::exp2_num_308043,gaussian_noise,5,0.1519,43.91300283651367,
MT,MT::exp2_num_308043,shot_noise,1,0.0001,11.519216305655837,
MT,MT::exp2_num_308043,shot_noise,2,0.0015,17.407807933642772,
MT,MT::exp2_num_308043,shot_noise,3,0.0304,26.445660348977135,
MT,MT::exp2_num_308043,shot_noise,4,0.1803,38.47732937940519,
MT,MT::exp2_num_308043,shot_noise,5,0.5126,58.808390278494066,
MT,MT::exp2_num_308043,scanline_banding,1,0.0,1.281604564208355,
MT,MT::exp2_num_308043,scanline_banding,2,0.0,2.535730402269211,
MT,MT::exp2_num_308043,scanline_banding,3,0.0,4.628690691077876,
MT,MT::exp2_num_308043,scanline_banding,4,0.0,7.133251676121712,
MT,MT::exp2_num_308043,scanline_banding,5,0.0,10.476727694687984,
MT,MT::exp2_num_308043,illumination_gradient,1,0.0,2.6139923929860753,
MT,MT::exp2_num_308043,illumination_gradient,2,0.0,5.199958096957195,
MT,MT::exp2_num_308043,illumination_gradient,3,0.0,8.30851921093347,
MT,MT::exp2_num_308043,illumination_gradient,4,0.0,11.942915162454874,
MT,MT::exp2_num_308043,illumination_gradient,5,0.0,16.092686307374937,
MT,MT::exp2_num_308043,brightness_drift,1,0.0031,15.98718733883445,
MT,MT::exp2_num_308043,brightness_drift,2,0.0125,30.900738138215576,
MT,MT::exp2_num_308043,brightness_drift,3,0.1114,49.663099535843216,
MT,MT::exp2_num_308043,brightness_drift,4,0.8451,64.39807890665291,
MT,MT::exp2_num_308043,brightness_drift,5,0.9939,65.90768437338835,saturated
MT,MT::exp2_num_308043,contrast_loss,1,0.0,2.06876933986591,
MT,MT::exp2_num_308043,contrast_loss,2,0.0,3.5845152140278493,
MT,MT::exp2_num_308043,contrast_loss,3,0.0,5.049929087158329,
MT,MT::exp2_num_308043,contrast_loss,4,0.0,6.427862300154719,
MT,MT::exp2_num_308043,contrast_loss,5,0.0,7.66322846828262,
MT,MT::exp2_num_308043,jpeg,1,0.0,2.5946202939659617,
MT,MT::exp2_num_308043,jpeg,2,0.0,3.057939014956163,
MT,MT::exp2_num_308043,jpeg,3,0.0,3.4589511346054667,
MT,MT::exp2_num_308043,jpeg,4,0.0,3.997147369778236,
MT,MT::exp2_num_308043,jpeg,5,0.0007,5.153526302217638,
MT,MT::exp6_num_7102,defocus_blur,1,0.0001,4.406851190877052,
MT,MT::exp6_num_7102,defocus_blur,2,0.0,6.825033111096146,
MT,MT::exp6_num_7102,defocus_blur,3,0.0,7.488860080364558,
MT,MT::exp6_num_7102,defocus_blur,4,0.0,8.24359103867825,
MT,MT::exp6_num_7102,defocus_blur,5,0.0,8.627326194805486,
MT,MT::exp6_num_7102,motion_blur,1,0.0,3.661660717893461,
MT,MT::exp6_num_7102,motion_blur,2,0.0,4.50831705838777,
MT,MT::exp6_num_7102,motion_blur,3,0.0,5.110271174265383,
MT,MT::exp6_num_7102,motion_blur,4,0.0,5.8386872292185785,
MT,MT::exp6_num_7102,motion_blur,5,0.0,6.453419983388331,
MT,MT::exp6_num_7102,vignetting,1,0.0003,12.298061597862931,
MT,MT::exp6_num_7102,vignetting,2,0.0003,24.159129683255887,
MT,MT::exp6_num_7102,vignetting,3,0.0003,36.01950748647496,
MT,MT::exp6_num_7102,vignetting,4,0.0054,49.45650661099513,
MT,MT::exp6_num_7102,vignetting,5,0.083,63.12417222259636,
MT,MT::exp6_num_7102,lens_contamination,1,0.0095,0.8159864861831324,
MT,MT::exp6_num_7102,lens_contamination,2,0.0095,1.8580712505892654,
MT,MT::exp6_num_7102,lens_contamination,3,0.0094,2.589703010303724,
MT,MT::exp6_num_7102,lens_contamination,4,0.0087,4.6268547825891755,
MT,MT::exp6_num_7102,lens_contamination,5,0.0043,8.435882326531528,
MT,MT::exp6_num_7102,vibration_jitter,1,0.0,6.137573798460053,
MT,MT::exp6_num_7102,vibration_jitter,2,0.0,8.142832289491997,
MT,MT::exp6_num_7102,vibration_jitter,3,0.0,8.887023817541024,
MT,MT::exp6_num_7102,vibration_jitter,4,0.0,9.873133993310436,
MT,MT::exp6_num_7102,vibration_jitter,5,0.0,10.760410353110197,
MT,MT::exp6_num_7102,gaussian_noise,1,0.0093,6.061339708622354,
MT,MT::exp6_num_7102,gaussian_noise,2,0.0131,12.075076136814301,
MT,MT::exp6_num_7102,gaussian_noise,3,0.0241,19.979536594308634,
MT,MT::exp6_num_7102,gaussian_noise,4,0.0546,31.330486153201488,
MT,MT::exp6_num_7102,gaussian_noise,5,0.1183,44.93423612514124,
MT,MT::exp6_num_7102,shot_noise,1,0.0208,16.324993826744787,
MT,MT::exp6_num_7102,shot_noise,2,0.0382,24.36460180633189,
MT,MT::exp6_num_7102,shot_noise,3,0.0882,36.10122267866897,
MT,MT::exp6_num_7102,shot_noise,4,0.1992,50.39150971632957,
MT,MT::exp6_num_7102,shot_noise,5,0.4746,71.3580319662379,
MT,MT::exp6_num_7102,scanline_banding,1,0.0097,2.701293016364738,
MT,MT::exp6_num_7102,scanline_banding,2,0.0118,5.363043527061306,
MT,MT::exp6_num_7102,scanline_banding,3,0.0155,9.783896783172828,
MT,MT::exp6_num_7102,scanline_banding,4,0.0212,15.037376254293218,
MT,MT::exp6_num_7102,scanline_banding,5,0.031,21.926038790490942,
MT,MT::exp6_num_7102,illumination_gradient,1,0.0154,4.415600377129773,
MT,MT::exp6_num_7102,illumination_gradient,2,0.0194,8.780737198913506,
MT,MT::exp6_num_7102,illumination_gradient,3,0.0245,13.988702942959122,
MT,MT::exp6_num_7102,illumination_gradient,4,0.0314,20.008889487507577,
MT,MT::exp6_num_7102,illumination_gradient,5,0.041,26.799470222461668,
MT,MT::exp6_num_7102,brightness_drift,1,0.0274,14.697364581228815,
MT,MT::exp6_num_7102,brightness_drift,2,0.0458,29.16918086515366,
MT,MT::exp6_num_7102,brightness_drift,3,0.0935,48.78917211035535,
MT,MT::exp6_num_7102,brightness_drift,4,0.2381,70.00227849237884,
MT,MT::exp6_num_7102,brightness_drift,5,0.5185,89.25168361505825,
MT,MT::exp6_num_7102,contrast_loss,1,0.0,8.382545401486071,
MT,MT::exp6_num_7102,contrast_loss,2,0.0,14.621282016746358,
MT,MT::exp6_num_7102,contrast_loss,3,0.0,20.86095023233888,
MT,MT::exp6_num_7102,contrast_loss,4,0.0,26.705866837272993,
MT,MT::exp6_num_7102,contrast_loss,5,0.0,31.692229555301143,
MT,MT::exp6_num_7102,jpeg,1,0.0073,3.597374682919164,
MT,MT::exp6_num_7102,jpeg,2,0.0072,4.311171347116528,
MT,MT::exp6_num_7102,jpeg,3,0.007,5.034457988192246,
MT,MT::exp6_num_7102,jpeg,4,0.0068,6.101679125418098,
MT,MT::exp6_num_7102,jpeg,5,0.0041,7.589270882438773,
MT,MT::exp1_num_9473,defocus_blur,1,0.0,2.1904852117204006,
MT,MT::exp1_num_9473,defocus_blur,2,0.0,3.463551713052264,
MT,MT::exp1_num_9473,defocus_blur,3,0.0,3.799698034352898,
MT,MT::exp1_num_9473,defocus_blur,4,0.0,4.194515247542941,
MT,MT::exp1_num_9473,defocus_blur,5,0.0,4.388967346376412,
MT,MT::exp1_num_9473,motion_blur,1,0.0,3.4100188297970058,
MT,MT::exp1_num_9473,motion_blur,2,0.0,3.9600268669054834,
MT,MT::exp1_num_9473,motion_blur,3,0.0,4.2130063378341145,
MT,MT::exp1_num_9473,motion_blur,4,0.0,4.425490263617158,
MT,MT::exp1_num_9473,motion_blur,5,0.0,4.56001997795536,
MT,MT::exp1_num_9473,vignetting,1,0.0,6.142549600440892,
MT,MT::exp1_num_9473,vignetting,2,0.0,11.841990447322495,
MT,MT::exp1_num_9473,vignetting,3,0.0,17.543314273904656,
MT,MT::exp1_num_9473,vignetting,4,0.0107,24.00382336731882,
MT,MT::exp1_num_9473,vignetting,5,0.0899,30.55646068705796,
MT,MT::exp1_num_9473,lens_contamination,1,0.0,0.37528703958850007,
MT,MT::exp1_num_9473,lens_contamination,2,0.0,1.0644748323688804,
MT,MT::exp1_num_9473,lens_contamination,3,0.0,1.5827936989069533,
MT,MT::exp1_num_9473,lens_contamination,4,0.0,2.8470767888307154,
MT,MT::exp1_num_9473,lens_contamination,5,0.0,4.1792045558923485,
MT,MT::exp1_num_9473,vibration_jitter,1,0.0,2.4396413153302103,
MT,MT::exp1_num_9473,vibration_jitter,2,0.0,3.5418446312115366,
MT,MT::exp1_num_9473,vibration_jitter,3,0.0,4.3094516395701294,
MT,MT::exp1_num_9473,vibration_jitter,4,0.0,4.862617112152108,
MT,MT::exp1_num_9473,vibration_jitter,5,0.0,5.216335997060715,
MT,MT::exp1_num_9473,gaussian_noise,1,0.0024,6.097714016717186,
MT,MT::exp1_num_9473,gaussian_noise,2,0.014,12.090582039741587,
MT,MT::exp1_num_9473,gaussian_noise,3,0.0353,19.84297594990968,
MT,MT::exp1_num_9473,gaussian_noise,4,0.0831,30.690247925660575,
MT,MT::exp1_num_9473,gaussian_noise,5,0.158,43.34145846728514,
MT,MT::exp1_num_9473,shot_noise,1,0.0007,11.526465050059704,
MT,MT::exp1_num_9473,shot_noise,2,0.0096,17.36609411836747,
MT,MT::exp1_num_9473,shot_noise,3,0.0566,26.42249739750773,
MT,MT::exp1_num_9473,shot_noise,4,0.2069,38.63656004102752,
MT,MT::exp1_num_9473,shot_noise,5,0.5269,57.3753444475062,
MT,MT::exp1_num_9473,scanline_banding,1,0.0,1.3468356755763755,
MT,MT::exp1_num_9473,scanline_banding,2,0.0,2.618380867089189,
MT,MT::exp1_num_9473,scanline_banding,3,0.0,4.773548727840544,
MT,MT::exp1_num_9473,scanline_banding,4,0.0,7.362278405437678,
MT,MT::exp1_num_9473,scanline_banding,5,0.0,10.81132887847892,
MT,MT::exp1_num_9473,illumination_gradient,1,0.0,2.156574354735005,
MT,MT::exp1_num_9473,illumination_gradient,2,0.0,4.267469229356113,
MT,MT::exp1_num_9473,illumination_gradient,3,0.0,6.81171925231928,
MT,MT::exp1_num_9473,illumination_gradient,4,0.0,9.782779921006705,
MT,MT::exp1_num_9473,illumination_gradient,5,0.0,13.180381418205199,
MT,MT::exp1_num_9473,brightness_drift,1,0.032,15.915455359603197,
MT,MT::exp1_num_9473,brightness_drift,2,0.1079,29.82459010746762,
MT,MT::exp1_num_9473,brightness_drift,3,0.2426,46.525690043170755,
MT,MT::exp1_num_9473,brightness_drift,4,0.63,62.405546753008174,
MT,MT::exp1_num_9473,brightness_drift,5,0.9659,67.43259736382842,
MT,MT::exp1_num_9473,contrast_loss,1,0.0,4.032303435289795,
MT,MT::exp1_num_9473,contrast_loss,2,0.0,6.959504454854414,
MT,MT::exp1_num_9473,contrast_loss,3,0.0,9.921919491136217,
MT,MT::exp1_num_9473,contrast_loss,4,0.0,12.646338523009094,
MT,MT::exp1_num_9473,contrast_loss,5,0.0,14.99934554973822,
MT,MT::exp1_num_9473,jpeg,1,0.0,2.3476508680077157,
MT,MT::exp1_num_9473,jpeg,2,0.0,2.81186277211353,
MT,MT::exp1_num_9473,jpeg,3,0.0,3.2166919261504545,
MT,MT::exp1_num_9473,jpeg,4,0.0,3.824727886470102,
MT,MT::exp1_num_9473,jpeg,5,0.0,4.945554330853311,
MT,MT::exp5_num_328057,defocus_blur,1,0.0,2.3727793471437537,
MT,MT::exp5_num_328057,defocus_blur,2,0.0,4.08297237915882,
MT,MT::exp5_num_328057,defocus_blur,3,0.0,4.680806654111739,
MT,MT::exp5_num_328057,defocus_blur,4,0.0,5.514265536723164,
MT,MT::exp5_num_328057,defocus_blur,5,0.0,5.985357815442561,
MT,MT::exp5_num_328057,motion_blur,1,0.0,4.024325172630258,
MT,MT::exp5_num_328057,motion_blur,2,0.0,5.059981167608286,
MT,MT::exp5_num_328057,motion_blur,3,0.0,5.5962649089767735,
MT,MT::exp5_num_328057,motion_blur,4,0.0,6.230814500941619,
MT,MT::exp5_num_328057,motion_blur,5,0.0,6.69557438794727,
MT,MT::exp5_num_328057,vignetting,1,0.0,11.655116133082235,
MT,MT::exp5_num_328057,vignetting,2,0.0,22.8739406779661,
MT,MT::exp5_num_328057,vignetting,3,0.0,34.090026679221594,
MT,MT::exp5_num_328057,vignetting,4,0.0042,46.8004472693032,
MT,MT::exp5_num_328057,vignetting,5,0.082,59.505524168236036,
MT,MT::exp5_num_328057,lens_contamination,1,0.0001,0.6300298179535467,
MT,MT::exp5_num_328057,lens_contamination,2,0.0001,1.8481167608286253,
MT,MT::exp5_num_328057,lens_contamination,3,0.0,2.9145401757689893,
MT,MT::exp5_num_328057,lens_contamination,4,0.0,4.437743251726302,
MT,MT::exp5_num_328057,lens_contamination,5,0.0,6.821413998744507,
MT,MT::exp5_num_328057,vibration_jitter,1,0.0,2.0592592592592593,
MT,MT::exp5_num_328057,vibration_jitter,2,0.0,2.2550847457627117,
MT,MT::exp5_num_328057,vibration_jitter,3,0.0,3.7985954174513497,
MT,MT::exp5_num_328057,vibration_jitter,4,0.0,4.303123038292529,
MT,MT::exp5_num_328057,vibration_jitter,5,0.0,5.033466729441305,
MT,MT::exp5_num_328057,gaussian_noise,1,0.0001,6.111989956057752,
MT,MT::exp5_num_328057,gaussian_noise,2,0.0005,12.207977610378741,
MT,MT::exp5_num_328057,gaussian_noise,3,0.003,20.315463486084955,
MT,MT::exp5_num_328057,gaussian_noise,4,0.0183,32.237369219501986,
MT,MT::exp5_num_328057,gaussian_noise,5,0.0729,46.83660023017368,
MT,MT::exp5_num_328057,shot_noise,1,0.0007,16.08623142916928,
MT,MT::exp5_num_328057,shot_noise,2,0.0055,24.259282799748902,
MT,MT::exp5_num_328057,shot_noise,3,0.0369,36.41498482946223,
MT,MT::exp5_num_328057,shot_noise,4,0.1436,51.461817325800375,
MT,MT::exp5_num_328057,shot_noise,5,0.4457,73.15032956685499,
MT,MT::exp5_num_328057,scanline_banding,1,0.0001,2.501985247959824,
MT,MT::exp5_num_328057,scanline_banding,2,0.0002,4.979362837413685,
MT,MT::exp5_num_328057,scanline_banding,3,0.0002,9.119020715630885,
MT,MT::exp5_num_328057,scanline_banding,4,0.0004,14.091737288135594,
MT,MT::exp5_num_328057,scanline_banding,5,0.0013,20.704598242310105,
MT,MT::exp5_num_328057,illumination_gradient,1,0.0003,4.113920276208412,
MT,MT::exp5_num_328057,illumination_gradient,2,0.0004,8.221413998744508,
MT,MT::exp5_num_328057,illumination_gradient,3,0.0008,13.147222222222222,
MT,MT::exp5_num_328057,illumination_gradient,4,0.0015,18.887233207784057,
MT,MT::exp5_num_328057,illumination_gradient,5,0.0038,25.429174513496548,
MT,MT::exp5_num_328057,brightness_drift,1,0.0001,15.99989799121155,
MT,MT::exp5_num_328057,brightness_drift,2,0.0048,30.984125863151288,
MT,MT::exp5_num_328057,brightness_drift,3,0.0238,50.75873352165725,
MT,MT::exp5_num_328057,brightness_drift,4,0.1094,75.09740269930948,
MT,MT::exp5_num_328057,brightness_drift,5,0.2564,100.66419491525424,
MT,MT::exp5_num_328057,contrast_loss,1,0.0,5.86152699309479,
MT,MT::exp5_num_328057,contrast_loss,2,0.0,10.191737288135593,
MT,MT::exp5_num_328057,contrast_loss,3,0.0,14.48157564344005,
MT,MT::exp5_num_328057,contrast_loss,4,0.0,18.547645951035783,
MT,MT::exp5_num_328057,contrast_loss,5,0.0,22.00409604519774,
MT,MT::exp5_num_328057,jpeg,1,0.0001,2.5741525423728815,
MT,MT::exp5_num_328057,jpeg,2,0.0001,3.0866525423728812,
MT,MT::exp5_num_328057,jpeg,3,0.0001,3.599019146264909,
MT,MT::exp5_num_328057,jpeg,4,0.0001,4.376098556183302,
MT,MT::exp5_num_328057,jpeg,5,0.0,5.713104205900816,
MT,MT::exp5_num_308098,defocus_blur,1,0.0,4.0161052975801175,
MT,MT::exp5_num_308098,defocus_blur,2,0.0,5.70639306736429,
MT,MT::exp5_num_308098,defocus_blur,3,0.0,6.214502943100065,
MT,MT::exp5_num_308098,defocus_blur,4,0.0,6.786690647482015,
MT,MT::exp5_num_308098,defocus_blur,5,0.0,7.132831916285154,
MT,MT::exp5_num_308098,motion_blur,1,0.0,3.667511445389143,
MT,MT::exp5_num_308098,motion_blur,2,0.0,4.68929038587312,
MT,MT::exp5_num_308098,motion_blur,3,0.0,5.507880967952911,
MT,MT::exp5_num_308098,motion_blur,4,0.0,6.229708960104643,
MT,MT::exp5_num_308098,motion_blur,5,0.0,6.558436886854153,
MT,MT::exp5_num_308098,vignetting,1,0.0,10.371370176586003,
MT,MT::exp5_num_308098,vignetting,2,0.0,20.30209287115762,
MT,MT::exp5_num_308098,vignetting,3,0.0,30.23275016350556,
MT,MT::exp5_num_308098,vignetting,4,0.0039,41.48521909744931,
MT,MT::exp5_num_308098,vignetting,5,0.082,52.56641595814258,
MT,MT::exp5_num_308098,lens_contamination,1,0.0,0.1987900588620013,
MT,MT::exp5_num_308098,lens_contamination,2,0.0,0.6109712230215827,
MT,MT::exp5_num_308098,lens_contamination,3,0.0,1.4924460431654676,
MT,MT::exp5_num_308098,lens_contamination,4,0.0,2.62053629823414,
MT,MT::exp5_num_308098,lens_contamination,5,0.0,4.056213211249182,
MT,MT::exp5_num_308098,vibration_jitter,1,0.0,5.121451929365598,
MT,MT::exp5_num_308098,vibration_jitter,2,0.0,6.619424460431655,
MT,MT::exp5_num_308098,vibration_jitter,3,0.0,7.208011772400262,
MT,MT::exp5_num_308098,vibration_jitter,4,0.0,8.005591890124265,
MT,MT::exp5_num_308098,vibration_jitter,5,0.0,8.858943754087639,
MT,MT::exp5_num_308098,gaussian_noise,1,0.0001,6.120318290821888,
MT,MT::exp5_num_308098,gaussian_noise,2,0.0003,12.22799215173316,
MT,MT::exp5_num_308098,gaussian_noise,3,0.0015,20.363897972531067,
MT,MT::exp5_num_308098,gaussian_noise,4,0.0126,32.40227817745804,
MT,MT::exp5_num_308098,gaussian_noise,5,0.064,47.23803139306737,
MT,MT::exp5_num_308098,shot_noise,1,0.0002,14.666530412034009,
MT,MT::exp5_num_308098,shot_noise,2,0.0009,22.192478744277306,
MT,MT::exp5_num_308098,shot_noise,3,0.0115,33.63948114235884,
MT,MT::exp5_num_308098,shot_noise,4,0.1033,48.64634837584478,
MT,MT::exp5_num_308098,shot_noise,5,0.4323,70.81444844124701,
MT,MT::exp5_num_308098,scanline_banding,1,0.0,2.038064094179202,
MT,MT::exp5_num_308098,scanline_banding,2,0.0,4.074362328319163,
MT,MT::exp5_num_308098,scanline_banding,3,0.0,7.482815565729235,
MT,MT::exp5_num_308098,scanline_banding,4,0.0001,11.561510791366906,
MT,MT::exp5_num_308098,scanline_banding,5,0.0002,17.00907455853499,
MT,MT::exp5_num_308098,illumination_gradient,1,0.0001,3.666105297580118,
MT,MT::exp5_num_308098,illumination_gradient,2,0.0004,7.305346631785481,
MT,MT::exp5_num_308098,illumination_gradient,3,0.001,11.667184434270766,
MT,MT::exp5_num_308098,illumination_gradient,4,0.0027,16.736183780248528,
MT,MT::exp5_num_308098,illumination_gradient,5,0.0058,22.472531066056245,
MT,MT::exp5_num_308098,brightness_drift,1,0.0001,14.999166121648136,
MT,MT::exp5_num_308098,brightness_drift,2,0.0003,29.99656638325703,
